,target_name,donor_correlation_mean,donor_correlation_min,target_contrast,condition,n_cells_target,n_up_genes,n_down_genes,n_total_de_genes,ontarget_effect_size,ontarget_significant,baseMean,offtarget_flag,n_total_genes_category,ontarget_effect_category
801,SETD1B,0.6109709216941023,0.5511532265346509,ENSG00000139718,Stim8hr,182.0,91,128,219,-11.974495426135658,True,82.80457664752372,False,>10 DE genes,on-target KD
802,SETD2,0.5468671793703255,0.5328121381212445,ENSG00000181555,Stim8hr,345.0,811,408,1219,0.0,False,,False,>10 DE genes,no on-target KD
803,SETDB1,0.8185550848902284,0.7971107919216427,ENSG00000143379,Stim8hr,4146.0,819,490,1309,-33.902746771292264,True,41.72343417669457,False,>10 DE genes,on-target KD
804,SFXN1,0.04437525468694433,-0.1026818019821858,ENSG00000164466,Stim8hr,788.0,121,58,179,-51.19797576894306,True,531.9607942171905,False,>10 DE genes,on-target KD
805,SGF29,0.5994521447436841,0.5894537648124325,ENSG00000176476,Stim8hr,1062.0,2863,1185,4048,-15.133699051276723,True,24.076009232785083,False,>10 DE genes,on-target KD
806,SHLD1,0.8293840186283896,0.780846154042091,ENSG00000171984,Stim8hr,1878.0,239,248,487,-21.75722567556054,True,28.185451253731323,False,>10 DE genes,on-target KD
807,SHOC2,0.49611789082525687,0.3133998417933343,ENSG00000108061,Stim8hr,587.0,484,324,808,-19.822593982084747,True,78.02238090560847,True,>10 DE genes,on-target KD
808,SHQ1,0.46228987622000445,0.4190200363307345,ENSG00000144736,Stim8hr,118.0,138,93,231,-4.463766191498371,True,32.802392446976384,False,>10 DE genes,on-target KD
809,SIK2,-0.08356886856448835,-0.2543584789035638,ENSG00000170145,Stim8hr,323.0,36,2,38,-7.453784589988223,True,19.39104084330252,False,>10 DE genes,on-target KD
810,SIK3,0.5883127713251189,0.4871130759727805,ENSG00000160584,Stim8hr,330.0,345,134,479,-10.786330822408631,True,51.99514109608147,False,>10 DE genes,on-target KD
811,SIN3A,0.09046166036633035,-0.2355108124766171,ENSG00000169375,Stim8hr,533.0,11,21,32,-9.062575831890054,True,116.90328954560762,False,>10 DE genes,on-target KD
812,SIN3B,0.6115847847043256,0.5918861422326711,ENSG00000127511,Stim8hr,785.0,741,837,1578,-19.18032360599108,True,49.43260042316221,False,>10 DE genes,on-target KD
813,SIRT6,0.8099989420563197,0.5094620212361982,ENSG00000077463,Stim8hr,842.0,25,19,44,-14.420198594018194,True,29.9616514233774,False,>10 DE genes,on-target KD
814,SIRT7,-0.15124685686544778,-0.2321942250409156,ENSG00000187531,Stim8hr,675.0,82,29,111,-6.461024203032989,True,39.41274255839727,False,>10 DE genes,on-target KD
815,SKA2,0.5538664836688615,0.3862172935092646,ENSG00000182628,Stim8hr,614.0,107,167,274,-5.714669620822193,False,6.923362112356752,True,>10 DE genes,putative off-target
816,SLA2,0.48037844012096603,0.4270145614593389,ENSG00000101082,Stim8hr,573.0,37,3,40,-21.36219091505836,True,107.3990874956579,False,>10 DE genes,on-target KD
817,SLAMF7,-0.07125998984160144,-0.1584399013371842,ENSG00000026751,Stim8hr,830.0,92,16,108,-11.91808413905966,True,87.7771316717106,False,>10 DE genes,on-target KD
818,SLC17A5,0.04632571662013074,-0.0441572370534408,ENSG00000119899,Stim8hr,428.0,227,40,267,-7.112778561099504,True,13.783663795994192,False,>10 DE genes,on-target KD
819,SLC22A15,-0.14861643456062654,-0.2846596027694806,ENSG00000163393,Stim8hr,653.0,37,2,39,-0.3902097215788626,False,0.1532339380906535,False,>10 DE genes,no on-target KD
820,SLC24A1,0.4919506913693517,0.4464426301612492,ENSG00000074621,Stim8hr,650.0,1243,684,1927,0.0,False,,False,>10 DE genes,no on-target KD
821,SLC25A1,0.40857964361133275,0.3502862596106025,ENSG00000100075,Stim8hr,647.0,57,30,87,-10.128860007983365,True,22.359215727925843,False,>10 DE genes,on-target KD
822,SLC25A10,0.4460983822028563,0.3128467084060214,ENSG00000183048,Stim8hr,283.0,97,82,179,-2.103052674308782,False,23.26932309398494,False,>10 DE genes,no on-target KD
823,SLC25A27,0.0538356482475413,-0.0890567924791992,ENSG00000153291,Stim8hr,921.0,47,10,57,0.0,False,,False,>10 DE genes,no on-target KD
824,SLC25A51,0.5755327591210172,0.4738959752397954,ENSG00000122696,Stim8hr,677.0,56,12,68,-13.70939417689341,True,30.15361766936548,False,>10 DE genes,on-target KD
825,SLC31A1,0.3313716300046676,0.2440028128014063,ENSG00000136868,Stim8hr,308.0,544,302,846,-7.415678418855731,True,26.757200957717497,True,>10 DE genes,on-target KD
826,SLC35E3,0.5096303091670112,0.448295969712014,ENSG00000175782,Stim8hr,572.0,15,16,31,-8.040012465266168,True,12.460330356732694,False,>10 DE genes,on-target KD
827,SLC39A6,0.6994776068319183,0.5283399962805407,ENSG00000141424,Stim8hr,1340.0,128,161,289,-32.06113198589387,True,143.3534272505499,True,>10 DE genes,on-target KD
828,SLC3A2,0.6344217231129052,0.4830228038115426,ENSG00000168003,Stim8hr,1296.0,1799,693,2492,-13.36924455990757,True,352.1960481494458,False,>10 DE genes,on-target KD
829,SLC4A1AP,0.47668151508601286,0.4116944590901294,ENSG00000163798,Stim8hr,852.0,158,50,208,-7.579749103958871,True,31.42057233634149,True,>10 DE genes,on-target KD
830,SLC4A7,-0.025263002326110905,-0.0628499791117673,ENSG00000033867,Stim8hr,1477.0,22,24,46,-26.054886440537725,True,93.5765960821732,False,>10 DE genes,on-target KD
831,SLC5A6,-0.20149730694062803,-0.2918752256508651,ENSG00000138074,Stim8hr,532.0,1026,246,1272,-11.215298612319575,True,107.98989968540408,True,>10 DE genes,on-target KD
832,SLC9A5,0.6000370321320587,0.5154006644876977,ENSG00000135740,Stim8hr,481.0,201,214,415,-1.6411827099936798,False,0.7963284372511066,True,>10 DE genes,putative off-target
833,SLK,0.616469800134071,0.5833840475707007,ENSG00000065613,Stim8hr,170.0,23,13,36,-9.3046566469079,True,69.68260691928101,False,>10 DE genes,on-target KD
834,SLTM,0.3321578685880729,0.2015695500009773,ENSG00000137776,Stim8hr,463.0,18,14,32,-16.060665993333174,True,205.0488542670676,False,>10 DE genes,on-target KD
835,SMAD3,-0.17857454060701647,-0.1939888591479289,ENSG00000166949,Stim8hr,1758.0,329,142,471,-3.305442032566178,True,87.25948375403952,False,>10 DE genes,on-target KD
836,SMAP2,0.6148708027648516,0.510930326672959,ENSG00000084070,Stim8hr,842.0,37,10,47,-28.61227586041252,True,190.7683802955808,False,>10 DE genes,on-target KD
837,SMARCA4,0.48400545268921275,0.3609976666934666,ENSG00000127616,Stim8hr,203.0,86,79,165,-17.150574755451615,True,178.75994255955257,False,>10 DE genes,on-target KD
838,SMARCA5,0.5751681356356908,0.5254331883895612,ENSG00000153147,Stim8hr,190.0,1071,925,1996,-17.33923894126353,True,192.62212118174847,False,>10 DE genes,on-target KD
839,SMARCB1,0.5544447052311218,0.5175570241959871,ENSG00000099956,Stim8hr,258.0,1004,917,1921,-10.37765530337537,True,141.04440190515143,False,>10 DE genes,on-target KD
840,SMARCD1,0.3159739890205185,0.231818143078543,ENSG00000066117,Stim8hr,227.0,41,13,54,-11.359309892023305,True,104.77562955102606,False,>10 DE genes,on-target KD
841,SMG7,0.4649500372700026,0.428362891868133,ENSG00000116698,Stim8hr,198.0,1326,439,1765,-6.238777427335317,True,20.106084443908955,False,>10 DE genes,on-target KD
842,SMG8,0.6159216790549787,0.5040726992388426,ENSG00000167447,Stim8hr,838.0,561,195,756,-13.741947944759028,True,22.016320203120628,False,>10 DE genes,on-target KD
843,SMG9,0.5688162776416871,0.4600818830502408,ENSG00000105771,Stim8hr,478.0,636,305,941,-9.756020232095496,True,20.9584562391206,False,>10 DE genes,on-target KD
844,SMS,0.3415590780426077,0.2461836213990926,ENSG00000102172,Stim8hr,301.0,18,35,53,-27.262478864701727,True,363.5519473897869,False,>10 DE genes,on-target KD
845,SND1,0.7014855050711161,0.5390235858383747,ENSG00000197157,Stim8hr,363.0,34,71,105,-21.66368269172751,True,151.4451460122094,False,>10 DE genes,on-target KD
846,SNRPB2,0.6663883866592948,0.5809415578319331,ENSG00000125870,Stim8hr,386.0,67,87,154,-28.90615611507806,True,255.2857931924836,False,>10 DE genes,on-target KD
847,SOCS4,0.5177425215128044,0.3305828571876013,ENSG00000180008,Stim8hr,269.0,80,27,107,-9.486328894902885,True,46.33855456783799,True,>10 DE genes,on-target KD
848,SOD2,0.6501837467855133,0.6086404203056217,ENSG00000291237,Stim8hr,424.0,56,17,73,-14.395687713896962,True,66.84860783369614,False,>10 DE genes,on-target KD
849,SP1,0.6233007427767605,0.4974774305805917,ENSG00000185591,Stim8hr,423.0,155,67,222,-14.4896800947641,True,54.05875621880326,False,>10 DE genes,on-target KD
850,SP100,0.554298151678449,0.4219137481048596,ENSG00000067066,Stim8hr,756.0,189,118,307,-19.34117669119939,True,86.96035627082817,False,>10 DE genes,on-target KD
851,SP2,0.6878460503571144,0.6766748477580604,ENSG00000167182,Stim8hr,713.0,918,753,1671,-16.90072084948037,True,53.80295369863601,False,>10 DE genes,on-target KD
852,SP5,0.14512843449951648,-0.0083317944490858,ENSG00000204335,Stim8hr,131.0,72,25,97,0.0,False,,False,>10 DE genes,no on-target KD
853,SPON1,0.16589575360696157,-0.2576580475588559,ENSG00000262655,Stim8hr,390.0,35,3,38,0.0,False,,False,>10 DE genes,no on-target KD
854,SPOP,0.37580078700587843,0.291345785291291,ENSG00000121067,Stim8hr,296.0,45,9,54,-10.31859066323362,True,36.10021382072887,False,>10 DE genes,on-target KD
855,SPSB2,-0.15484728016973348,-0.1967340533366813,ENSG00000111671,Stim8hr,926.0,32,3,35,-9.352203613642258,True,9.838830150288777,False,>10 DE genes,on-target KD
856,SPTSSA,0.27847903359402,0.2074431741140737,ENSG00000165389,Stim8hr,162.0,65,38,103,-10.6133274380675,True,75.47678779305258,False,>10 DE genes,on-target KD
857,SRD5A1,0.3739167836357921,0.2561547343157581,ENSG00000145545,Stim8hr,111.0,26,48,74,-5.173738692222156,False,34.53273259452753,True,>10 DE genes,putative off-target
858,SREK1IP1,0.27523804598327867,0.2489914558466929,ENSG00000153006,Stim8hr,915.0,27,33,60,-13.417211187018005,True,43.55455590472597,True,>10 DE genes,on-target KD
859,SRM,0.6431956940290185,0.5032282176589586,ENSG00000116649,Stim8hr,342.0,76,39,115,-40.23273480646634,True,806.148280003991,False,>10 DE genes,on-target KD
860,SRR,0.32490696790600954,0.2333978872569317,ENSG00000167720,Stim8hr,303.0,702,111,813,-4.329182698007736,True,6.691083941880059,False,>10 DE genes,on-target KD
861,SRRD,0.7754231600116616,0.7176130070912289,ENSG00000100104,Stim8hr,586.0,68,65,133,-16.510806512956837,True,59.21855431236344,False,>10 DE genes,on-target KD
862,SRSF10,0.48526846941684115,0.454986525964157,ENSG00000188529,Stim8hr,334.0,775,372,1147,-11.34532244279904,True,46.48594376266339,False,>10 DE genes,on-target KD
863,SRSF6,0.27558031778343706,-0.0452237598309744,ENSG00000124193,Stim8hr,698.0,25,28,53,-6.518138278938774,True,6.362955227879101,False,>10 DE genes,on-target KD
864,SSB,0.6838912055332519,0.6753712087977889,ENSG00000138385,Stim8hr,143.0,767,484,1251,0.0,False,,False,>10 DE genes,no on-target KD
865,SSBP1,0.6036198670532142,0.5814139335639854,ENSG00000106028,Stim8hr,468.0,537,415,952,-4.992399591072123,True,6.953505348737654,False,>10 DE genes,on-target KD
866,SSR2,0.8473867000626051,0.7847421991946757,ENSG00000163479,Stim8hr,555.0,38,12,50,-28.74186466318261,True,213.4144118393754,False,>10 DE genes,on-target KD
867,SSR3,0.9939874670625194,0.9919660635619773,ENSG00000114850,Stim8hr,1121.0,27,4,31,-34.776009949252526,True,209.3709001753537,False,>10 DE genes,on-target KD
868,ST14,-0.006928423510852766,-0.1159122529753926,ENSG00000149418,Stim8hr,464.0,37,17,54,0.0,False,,False,>10 DE genes,no on-target KD
869,STAG1,0.16957367861157355,-0.0241669795428789,ENSG00000118007,Stim8hr,604.0,25,14,39,-17.893993228977212,True,100.18170574507504,False,>10 DE genes,on-target KD
870,STAT1,0.6666994460713668,0.4609785357595601,ENSG00000115415,Stim8hr,435.0,10,36,46,-15.807317345983964,True,276.83681066784266,False,>10 DE genes,on-target KD
871,STAT2,0.7897324416103247,0.756880202844641,ENSG00000170581,Stim8hr,509.0,3,30,33,-11.896099672818222,True,33.51486007057382,False,>10 DE genes,on-target KD
872,STAT3,0.6819910867876416,0.6432492846286144,ENSG00000168610,Stim8hr,255.0,786,584,1370,-17.634071718623293,True,140.2189859709865,False,>10 DE genes,on-target KD
873,STAT6,0.741263782974889,0.7211722173605232,ENSG00000166888,Stim8hr,612.0,102,131,233,-18.74440345713411,True,71.06916287224124,False,>10 DE genes,on-target KD
874,STIP1,0.5458436127396765,0.4921868606024139,ENSG00000168439,Stim8hr,558.0,660,348,1008,-17.397163913477165,True,63.44449925579755,False,>10 DE genes,on-target KD
875,STK11,0.46755074760603876,0.4051630376160992,ENSG00000118046,Stim8hr,218.0,866,305,1171,-9.537633408520572,True,69.26290061411733,False,>10 DE genes,on-target KD
876,STK25,0.08310391478146907,0.0058996707727536,ENSG00000115694,Stim8hr,809.0,32,1,33,-19.52699604267349,True,59.28972601752003,False,>10 DE genes,on-target KD
877,STK40,0.4856428959882664,0.4651870108082887,ENSG00000196182,Stim8hr,180.0,38,18,56,-5.93212340467776,True,49.85547129657819,False,>10 DE genes,on-target KD
878,STOM,0.2426686812845932,-0.0150955053874757,ENSG00000148175,Stim8hr,1125.0,69,25,94,-12.751971046391688,True,22.91480653098177,False,>10 DE genes,on-target KD
879,STRAP,0.44936241505629865,0.3322544387590775,ENSG00000023734,Stim8hr,194.0,789,427,1216,-18.620994758362077,True,183.44836961284747,False,>10 DE genes,on-target KD
880,STT3A,0.01822401709923357,-0.1273092571300672,ENSG00000134910,Stim8hr,452.0,27,19,46,-20.53725580866382,True,213.3763474684092,False,>10 DE genes,on-target KD
881,STX16,0.03460180194668567,-0.1075853690714926,ENSG00000124222,Stim8hr,805.0,809,336,1145,-26.567044034059084,True,103.22398492355414,False,>10 DE genes,on-target KD
882,STYX,0.7913171818168695,0.560636540122429,ENSG00000198252,Stim8hr,358.0,21,13,34,-15.309332381972158,True,75.93503845802476,False,>10 DE genes,on-target KD
883,STYXL1,0.5289287024889414,0.466319922334402,ENSG00000127952,Stim8hr,957.0,372,206,578,-10.823588403816526,True,15.181932160223612,True,>10 DE genes,on-target KD
884,SUCLG1,0.6865893189837807,0.6091235579911511,ENSG00000163541,Stim8hr,785.0,61,49,110,-21.84624168176316,True,72.7925387767707,False,>10 DE genes,on-target KD
885,SUPT20H,0.60166987043924,0.5112315263464109,ENSG00000102710,Stim8hr,934.0,2723,1225,3948,-18.60351722439309,True,45.01440370533524,False,>10 DE genes,on-target KD
886,SUPT4H1,0.20187912550824982,0.0097085521006047,ENSG00000213246,Stim8hr,115.0,16,22,38,-2.442361188996959,True,89.6542186937525,False,>10 DE genes,on-target KD
887,SUPT7L,0.4741506314408992,0.4400281300190628,ENSG00000119760,Stim8hr,2511.0,2993,1338,4331,-24.242992754692143,True,26.68734392092601,True,>10 DE genes,on-target KD
888,SUPV3L1,0.6768764728226851,0.5982326367117284,ENSG00000156502,Stim8hr,252.0,23,21,44,-8.907050539507898,True,75.97645035009434,False,>10 DE genes,on-target KD
889,SYK,0.4418057672857105,0.3903107372953629,ENSG00000165025,Stim8hr,1055.0,662,165,827,-0.4490598541104554,False,0.2312001707147782,False,>10 DE genes,no on-target KD
890,SZRD1,0.44458271398882115,0.3434472191217164,ENSG00000055070,Stim8hr,463.0,31,57,88,-22.524098025834576,True,165.91840274395682,False,>10 DE genes,on-target KD
891,TADA1,0.5772675732492568,0.537357925091397,ENSG00000152382,Stim8hr,510.0,2656,993,3649,-8.596299314782403,True,16.881763526885862,False,>10 DE genes,on-target KD
892,TADA2A,0.48848826113942595,0.3498759376468934,ENSG00000276234,Stim8hr,353.0,24,29,53,-12.576927686338946,True,50.67644957401459,False,>10 DE genes,on-target KD
893,TADA2B,0.7296309231797329,0.7046159253798875,ENSG00000173011,Stim8hr,1489.0,4151,1769,5920,-23.508780625999652,True,43.78225981952628,True,>10 DE genes,on-target KD
894,TADA3,0.5996597438747845,0.5708758914332634,ENSG00000171148,Stim8hr,331.0,100,39,139,-7.008112743185032,True,50.107288291068826,True,>10 DE genes,on-target KD
895,TAF11,0.6037328844238371,0.5766314387944812,ENSG00000064995,Stim8hr,1067.0,1629,1301,2930,-19.870664230238702,True,58.09942480931608,True,>10 DE genes,on-target KD
896,TAF13,0.6347731059276854,0.6018592290770902,ENSG00000197780,Stim8hr,533.0,2015,1327,3342,-18.79031052926205,True,109.61586757171536,False,>10 DE genes,on-target KD
897,TAF6L,0.7103352600683013,0.6794642545663871,ENSG00000162227,Stim8hr,806.0,3299,1340,4639,-9.505512887153154,True,12.242048546315436,True,>10 DE genes,on-target KD
898,TARBP2,0.44726256439260653,0.4433040193170993,ENSG00000139546,Stim8hr,379.0,54,14,68,-11.471914279200185,True,32.43535437405543,True,>10 DE genes,on-target KD
899,TARS2,0.4876025225484611,0.4858499650578557,ENSG00000143374,Stim8hr,436.0,1078,746,1824,-11.925387213815345,True,44.39008489844342,False,>10 DE genes,on-target KD
900,TASP1,0.863620825240846,0.8104421721144702,ENSG00000089123,Stim8hr,761.0,12,23,35,-9.969375751181856,True,14.773382946429576,False,>10 DE genes,on-target KD
901,TATDN2,0.8018369218477068,0.68458072435548,ENSG00000157014,Stim8hr,402.0,26,27,53,-17.067893841724235,True,90.84496924664695,False,>10 DE genes,on-target KD
902,TBC1D31,0.0302623442732867,-0.0432593111722265,ENSG00000156787,Stim8hr,487.0,53,15,68,-9.22555324098047,True,19.492267698276702,False,>10 DE genes,on-target KD
903,TBCA,0.2854009951218506,-0.0820978680604407,ENSG00000171530,Stim8hr,181.0,50,28,78,0.0,False,,False,>10 DE genes,no on-target KD
904,TBL1XR1,0.7387484081172254,0.6540776714975123,ENSG00000177565,Stim8hr,589.0,66,59,125,-23.164779509766195,True,165.59503527701378,False,>10 DE genes,on-target KD
905,TBX22,0.19646565049660414,0.0955960653669592,ENSG00000122145,Stim8hr,530.0,70,33,103,0.0,False,,False,>10 DE genes,no on-target KD
906,TCEAL1,0.19129910819473991,-0.1340504725490523,ENSG00000172465,Stim8hr,785.0,630,397,1027,-2.582524692877778,True,2.051470475042871,False,>10 DE genes,on-target KD
907,TEFM,0.6770635384606204,0.6147806007768771,ENSG00000172171,Stim8hr,303.0,45,24,69,-8.52875767641486,True,31.49415636834747,False,>10 DE genes,on-target KD
908,TENT2,-0.10278955165689078,-0.2480890669496631,ENSG00000164329,Stim8hr,984.0,1034,324,1358,-19.19494801909782,True,71.75866318394576,False,>10 DE genes,on-target KD
909,TENT5C,0.8267477238130222,0.7760926317628081,ENSG00000183508,Stim8hr,524.0,85,22,107,-7.656887396545902,True,18.18235323821833,False,>10 DE genes,on-target KD
910,TEP1,0.34684779294847673,0.1171864836129019,ENSG00000129566,Stim8hr,287.0,125,67,192,-5.945920509909386,True,10.85572716035818,False,>10 DE genes,on-target KD
911,TESPA1,0.21199136706835317,-0.1212491207830365,ENSG00000135426,Stim8hr,1139.0,1445,530,1975,-22.38967924680117,True,113.13250953602513,False,>10 DE genes,on-target KD
912,TFAM,0.7169675349868422,0.6796576303283564,ENSG00000108064,Stim8hr,832.0,475,343,818,-28.321201288121472,True,117.94777739937408,False,>10 DE genes,on-target KD
913,TFAP4,0.6153184883789443,0.6005920510176039,ENSG00000090447,Stim8hr,336.0,138,61,199,-7.742769982960174,True,23.481672815685048,False,>10 DE genes,on-target KD
914,TFDP1,0.3339101404614105,0.2916720465175236,ENSG00000198176,Stim8hr,203.0,307,133,440,-9.58644358697644,True,129.4957045732806,False,>10 DE genes,on-target KD
915,TFG,0.5888786113822725,0.4873447117786627,ENSG00000114354,Stim8hr,505.0,257,177,434,-15.743929457616094,True,57.38149367210116,False,>10 DE genes,on-target KD
916,TGIF1,0.8937001388093977,0.7716358970939301,ENSG00000177426,Stim8hr,426.0,21,16,37,-10.761533801045712,True,41.12547636718966,False,>10 DE genes,on-target KD
917,THAP11,0.46369308690323563,0.4282076497975328,ENSG00000168286,Stim8hr,680.0,963,335,1298,-18.85555853997336,True,93.0733807401498,False,>10 DE genes,on-target KD
918,THAP2,0.07625275559814844,-0.0378559600663628,ENSG00000173451,Stim8hr,505.0,160,10,170,-5.753546756370178,True,14.291639242203786,True,>10 DE genes,on-target KD
919,THOC6,0.6841560500686058,0.4910627498041438,ENSG00000131652,Stim8hr,477.0,95,103,198,-16.983898055356942,True,75.3510241111357,True,>10 DE genes,on-target KD
920,THRAP3,0.5211079361581644,0.3843920687454897,ENSG00000054118,Stim8hr,546.0,504,332,836,-18.70452356846613,True,73.10314665177948,False,>10 DE genes,on-target KD
921,TIA1,0.0948558174666333,-0.0620612239532659,ENSG00000116001,Stim8hr,1148.0,151,77,228,-17.300588155715946,True,82.7039195872261,False,>10 DE genes,on-target KD
922,TIAL1,0.44705920710488845,0.2238097453358332,ENSG00000151923,Stim8hr,602.0,134,82,216,-25.12644658786791,True,186.947358171738,False,>10 DE genes,on-target KD
923,TIGD6,0.44683869887483585,0.3134113285184519,ENSG00000164296,Stim8hr,240.0,10,22,32,-1.8685629692640024,False,2.03474478890149,True,>10 DE genes,putative off-target
924,TIMM10,0.05736733365253477,-0.0993907486788186,ENSG00000134809,Stim8hr,245.0,867,189,1056,-7.73646371386508,True,233.41726635631807,False,>10 DE genes,on-target KD
925,TIMM8B,0.34743612177387106,0.3197366072264092,ENSG00000150779,Stim8hr,112.0,228,143,371,-12.626436190543018,True,203.87762877210804,False,>10 DE genes,on-target KD
926,TIMP1,0.4408616944883496,0.3205731825216925,ENSG00000102265,Stim8hr,160.0,12,24,36,-8.059393245155452,True,49.22290804216177,False,>10 DE genes,on-target KD
927,TIPRL,0.5783337373845694,0.4923743010822928,ENSG00000143155,Stim8hr,572.0,557,733,1290,-23.19457402413144,True,109.16204615896706,False,>10 DE genes,on-target KD
928,TLN1,0.5345721249715383,0.4234222767808456,ENSG00000137076,Stim8hr,297.0,232,144,376,-12.58231441862795,True,70.28481865521395,True,>10 DE genes,on-target KD
929,TM2D1,0.05188392839439796,-0.0093427543434774,ENSG00000162604,Stim8hr,650.0,204,130,334,-15.28835355206518,True,35.387930811168715,False,>10 DE genes,on-target KD
930,TMED10,0.6255747699935582,0.6094194571965582,ENSG00000170348,Stim8hr,364.0,386,230,616,-12.971073014303864,True,71.60051185149098,False,>10 DE genes,on-target KD
931,TMED2,0.5567903660902704,0.3870981892437082,ENSG00000086598,Stim8hr,416.0,111,48,159,-10.04072622150292,True,49.4730745066724,False,>10 DE genes,on-target KD
932,TMED3,-0.08018734584635637,-0.1874686062453402,ENSG00000166557,Stim8hr,523.0,29,3,32,-20.54735403246486,True,86.49874383888653,False,>10 DE genes,on-target KD
933,TMED4,0.39566589772731114,0.2968264784846421,ENSG00000158604,Stim8hr,702.0,50,45,95,-25.647916047379045,True,87.63374175774388,False,>10 DE genes,on-target KD
934,TMEM123,0.735760750799311,0.6199022117132788,ENSG00000152558,Stim8hr,2275.0,106,36,142,-31.5271202802814,True,171.36158224276917,False,>10 DE genes,on-target KD
935,TMEM126B,0.06756220924117927,-0.0429087665619222,ENSG00000171204,Stim8hr,530.0,20,30,50,-23.53188227003874,True,133.34097878860038,False,>10 DE genes,on-target KD
936,TMEM131L,0.48996612105686893,0.3559027563102454,ENSG00000121210,Stim8hr,1300.0,198,6,204,-8.2115756401594,True,68.74953456601021,False,>10 DE genes,on-target KD
937,TMEM167A,0.8233960614891966,0.8172179673345978,ENSG00000174695,Stim8hr,674.0,99,106,205,-31.03634608747436,True,173.06839555827503,False,>10 DE genes,on-target KD
938,TMEM185A,0.9105421920076758,0.8364819565913557,ENSG00000269556,Stim8hr,1387.0,14,20,34,-20.81611234938507,True,44.44539880647108,False,>10 DE genes,on-target KD
939,TMEM186,0.8056789427651849,0.773403358058003,ENSG00000184857,Stim8hr,687.0,73,15,88,-11.502830157511896,True,22.592326720207208,True,>10 DE genes,on-target KD
940,TMEM205,0.33354987438007183,0.1368080886247459,ENSG00000105518,Stim8hr,868.0,100,10,110,-10.509688762016616,True,16.263875789239997,False,>10 DE genes,on-target KD
941,TMEM254,0.3133480509412392,0.2056092494085262,ENSG00000133678,Stim8hr,425.0,27,13,40,-4.429529310670999,True,5.844508583525926,False,>10 DE genes,on-target KD
942,TMEM30A,0.31215176338053824,0.2662854618270087,ENSG00000112697,Stim8hr,754.0,522,269,791,-16.849529926321814,True,39.22913542650197,False,>10 DE genes,on-target KD
943,TMEM87B,0.29647527508427624,0.0167522757288122,ENSG00000153214,Stim8hr,238.0,20,14,34,-5.282574226289789,True,12.064213030447943,False,>10 DE genes,on-target KD
944,TMX1,0.6521921188238183,0.6298284724158394,ENSG00000139921,Stim8hr,544.0,1553,794,2347,-23.881790020529383,True,135.9590742700375,False,>10 DE genes,on-target KD
945,TMX2,0.34623821534099974,0.132126758596737,ENSG00000213593,Stim8hr,253.0,89,30,119,-8.537312363402744,True,129.70418172343338,False,>10 DE genes,on-target KD
946,TNNC1,-0.09714988095425192,-0.158939780625563,ENSG00000114854,Stim8hr,1660.0,91,45,136,-0.2580071523857328,False,0.6262770031448253,True,>10 DE genes,putative off-target
947,TNPO1,0.7196515279977055,0.6982820214626558,ENSG00000083312,Stim8hr,582.0,358,411,769,-9.680566006383824,True,16.996767004713995,False,>10 DE genes,on-target KD
948,TNRC6A,0.7016767111875657,0.6452812962765722,ENSG00000090905,Stim8hr,363.0,27,18,45,-9.85445847844434,True,28.031954553524788,False,>10 DE genes,on-target KD
949,TP53,0.7543003825646298,0.531432103402889,ENSG00000141510,Stim8hr,2406.0,69,122,191,-45.83253435947808,True,157.41863948574473,True,>10 DE genes,on-target KD
950,TP73,0.16833769000003487,0.0030075707517459,ENSG00000078900,Stim8hr,216.0,47,63,110,-0.7357798061190931,True,1.2077154834465182,False,>10 DE genes,on-target KD
951,TPK1,0.4328904448541571,0.324600783095738,ENSG00000196511,Stim8hr,241.0,27,9,36,-3.7990332592435903,True,6.521123754644722,False,>10 DE genes,on-target KD
952,TPT1,0.4447499725837119,0.3058941847152387,ENSG00000133112,Stim8hr,191.0,402,529,931,0.0,False,,False,>10 DE genes,no on-target KD
953,TRADD,0.2513972731296363,0.1706552001639708,ENSG00000102871,Stim8hr,189.0,27,33,60,-4.417619632094425,True,10.736963176531786,False,>10 DE genes,on-target KD
954,TRAF3,0.5998370858531562,0.5551055781949749,ENSG00000131323,Stim8hr,5560.0,1167,459,1626,-23.20830108949733,True,124.7789719288505,False,>10 DE genes,on-target KD
955,TRAPPC13,0.810743888639434,0.7646150673859538,ENSG00000113597,Stim8hr,568.0,84,42,126,-14.540549287890242,True,44.6673645154584,False,>10 DE genes,on-target KD
956,TRIM25,0.7385657388174707,0.5910264419987301,ENSG00000121060,Stim8hr,759.0,15,35,50,-21.323580337072983,True,75.41967690137022,False,>10 DE genes,on-target KD
957,TRIM33,0.7851303943656825,0.7083832763652663,ENSG00000197323,Stim8hr,560.0,37,9,46,-15.36739270108507,True,57.19380364097652,False,>10 DE genes,on-target KD
958,TRIM39,0.5842430009243397,0.4668776414272066,ENSG00000204599,Stim8hr,898.0,4,35,39,-5.386992251433232,True,3.362237858339284,False,>10 DE genes,on-target KD
959,TRIP12,0.6856494954054869,0.6703468741888338,ENSG00000153827,Stim8hr,1477.0,961,869,1830,-41.751281166806415,True,190.73723492677547,False,>10 DE genes,on-target KD
960,TRIR,0.7360753509345347,0.6863486488474241,ENSG00000123144,Stim8hr,218.0,24,13,37,-17.360684709809224,True,203.98323480518016,True,>10 DE genes,on-target KD
