ensembl_id,feature_name
ENSG00000198033,TUBA3C
ENSG00000132958,TPTE2
ENSG00000226352,PSPC1-AS2
ENSG00000223576,RP11-61K9.2
ENSG00000121743,GJA3
ENSG00000277020,RP11-476H16.1
ENSG00000278291,RP11-172H24.4
ENSG00000150456,EEF1AKMT1
ENSG00000150457,LATS2
ENSG00000233851,LATS2-AS1
ENSG00000180776,ZDHHC20
ENSG00000236953,ZDHHC20-IT1
ENSG00000226722,LINC00424
ENSG00000205863,C1QTNF9B
ENSG00000287530,RP11-45B20.6
ENSG00000182957,SPATA13_ENSG00000182957
ENSG00000227213,SPATA13-AS1
ENSG00000240654,C1QTNF9
ENSG00000288103,RP11-556N21.7
ENSG00000139505,MTMR6
ENSG00000139496,NUP58
ENSG00000132932,ATP8A2
ENSG00000277368,RP11-380N8.7
ENSG00000122033,MTIF3
ENSG00000169840,GSX1
ENSG00000260704,LINC00543
ENSG00000261485,PAN3-AS1
ENSG00000152520,PAN3
ENSG00000102755,FLT1
ENSG00000139508,SLC46A3
ENSG00000122042,UBL3
ENSG00000232117,LINC00384
ENSG00000236463,LINC00427
ENSG00000236444,UBE2L5
ENSG00000132952,USPL1
ENSG00000132965,ALOX5AP
ENSG00000236094,LINC00545
ENSG00000224743,TEX26-AS1
ENSG00000102802,MEDAG
ENSG00000187676,B3GLCT
ENSG00000073910,FRY
ENSG00000237637,FRY-AS1
ENSG00000244754,N4BP2L2
ENSG00000281026,N4BP2L2-IT2
ENSG00000083642,PDS5B
ENSG00000277151,RP11-380B4.3
ENSG00000230490,RP11-141M1.3
ENSG00000276672,RP11-142E9.1
ENSG00000120669,SOHLH2
ENSG00000133101,CCNA1
ENSG00000120693,SMAD9
ENSG00000274317,LINC02334
ENSG00000120686,UFM1
ENSG00000273507,RP11-50D16.4
ENSG00000133103,COG6
ENSG00000215483,LINC00598
ENSG00000150907,FOXO1
ENSG00000102738,MRPS31
ENSG00000120690,ELF1
ENSG00000120688,WBP4
ENSG00000120696,KBTBD7
ENSG00000102760,RGCC
ENSG00000288598,RP11-157L14.5
ENSG00000023516,AKAP11
ENSG00000283554,LINC02341
ENSG00000120658,ENOX1
ENSG00000235285,SMIM2-IT1
ENSG00000278156,TSC22D1-AS1
ENSG00000133114,GPALPP1
ENSG00000133112,TPT1
ENSG00000273149,RP11-290D2.6
ENSG00000170919,TPT1-AS1
ENSG00000228886,RP11-290D2.3
ENSG00000251015,SLC25A30-AS1
ENSG00000136152,COG3
ENSG00000165837,ERICH6B
ENSG00000174015,CBY2
ENSG00000123200,ZC3H13
ENSG00000278462,RP11-165D6.1
ENSG00000260388,LINC00562
ENSG00000276968,RP11-90M2.5
ENSG00000229111,MED4-AS1
ENSG00000139687,RB1
ENSG00000277684,RP11-305D15.8
ENSG00000139679,LPAR6
ENSG00000287599,RP11-165D7.6
ENSG00000136144,RCBTB1
ENSG00000152213,ARL11
ENSG00000276436,RP11-195L15.2
ENSG00000231607,DLEU2
ENSG00000204977,TRIM13
ENSG00000198553,KCNRG
ENSG00000150510,FAM124A
ENSG00000253309,SERPINE3
ENSG00000102786,INTS6
ENSG00000139668,WDFY2
ENSG00000123191,ATP7B
ENSG00000253710,ALG11
ENSG00000197168,NEK5
ENSG00000273523,RP11-248G5.9
ENSG00000136114,THSD1
ENSG00000273723,SUGT1-DT
ENSG00000118946,PCDH17
ENSG00000277448,LINC02338
ENSG00000288015,RP11-105A24.2
ENSG00000227336,LINC00434
ENSG00000234767,LINC01052
ENSG00000184226,PCDH9
ENSG00000083520,DIS3
ENSG00000118922,KLF12
ENSG00000136153,LMO7
ENSG00000228444,RP11-173B14.4
ENSG00000178734,LMO7DN
ENSG00000236051,MYCBP2-AS1
ENSG00000225579,EDNRB-AS1
ENSG00000152192,POU4F1
ENSG00000152193,OBI1
ENSG00000139746,RBM26
ENSG00000102471,NDFIP2
ENSG00000227676,LINC01068
ENSG00000286746,RP11-237N2.1
ENSG00000285680,RP11-395N17.3
ENSG00000288016,RP11-120L14.1
ENSG00000179399,GPC5
ENSG00000282997,RP11-95C14.1
ENSG00000183098,GPC6
ENSG00000102580,DNAJC3
ENSG00000139793,MBNL2
ENSG00000286334,RP11-419D4.1
ENSG00000286416,RP11-128N14.6
ENSG00000125249,RAP2A
ENSG00000276573,RP11-128N14.5
ENSG00000276704,RP11-128N14.4
ENSG00000152767,FARP1
ENSG00000231194,FARP1-AS1
ENSG00000088386,SLC15A1
ENSG00000169508,GPR183
ENSG00000285448,RP11-178C10.4
ENSG00000280710,RP11-214F16.8
ENSG00000203441,LINC00449
ENSG00000287746,RP11-214F16.9
ENSG00000234303,CLYBL-AS1
ENSG00000286757,RP11-134O15.3
ENSG00000043355,ZIC2
ENSG00000224356,RP11-151A6.4
ENSG00000125247,TMTC4
ENSG00000102452,NALCN
ENSG00000134900,TPP2
ENSG00000175820,CCDC168
ENSG00000272542,RP11-255P5.2
ENSG00000278445,RP11-255P5.3
ENSG00000234551,LINC01309
ENSG00000226620,LINC00343
ENSG00000287923,RP11-406G20.1
ENSG00000125266,EFNB2
ENSG00000134884,ARGLU1
ENSG00000272274,LINC00551
ENSG00000204442,FAM155A
ENSG00000174405,LIG4
ENSG00000277246,RP11-153I24.4
ENSG00000283384,RP11-153I24.5
ENSG00000275216,RP11-54H7.4
ENSG00000185950,IRS2
ENSG00000275741,RP11-40E6.1
ENSG00000275248,RP11-40E6.2
ENSG00000134871,COL4A2
ENSG00000232814,COL4A2-AS1
ENSG00000088448,ANKRD10
ENSG00000229152,ANKRD10-IT1
ENSG00000224243,SOX1-OT
ENSG00000182968,SOX1
ENSG00000223626,LINC01044
ENSG00000277159,RP11-88E10.4
ENSG00000277545,RP11-73M11.3
ENSG00000267868,RP11-120K24.3
ENSG00000231882,F10-AS1
ENSG00000126231,PROZ
ENSG00000139835,GRTP1
ENSG00000225083,GRTP1-AS1
ENSG00000276916,RP11-230F18.6
ENSG00000198176,TFDP1
ENSG00000184497,TMEM255B
ENSG00000272695,GAS6-DT
ENSG00000260910,LINC00565
ENSG00000283199,C13orf46
ENSG00000185989,RASA3
ENSG00000283361,CFAP97D2
ENSG00000169062,UPF3A
ENSG00000257504,LINC02297
ENSG00000258453,OR11H2
ENSG00000165762,OR4K2
ENSG00000176253,OR4K13
ENSG00000176230,OR4K17
ENSG00000196832,OR11G2
ENSG00000258768,CTD-2292M16.8
ENSG00000258459,CTD-2292M16.7
ENSG00000259001,RPPH1_ENSG00000259001
ENSG00000254846,RP11-203M5.2
ENSG00000185271,KLHL33
ENSG00000258515,RP11-203M5.7
ENSG00000258908,RP11-203M5.8
ENSG00000129538,RNASE1
ENSG00000232070,TMEM253
ENSG00000258441,LINC00641
ENSG00000260830,RP11-524O1.4
ENSG00000100888,CHD8
ENSG00000129472,RAB2B
ENSG00000169208,OR10G3
ENSG00000211776,TRAV2
ENSG00000211780,TRAV6
ENSG00000211787,TRAV8-3
ENSG00000211793,TRAV9-2
ENSG00000211794,TRAV12-3
ENSG00000211805,TRAV24
ENSG00000251002,AE000661.37
ENSG00000211812,TRAV26-2
ENSG00000211813,TRAV34
ENSG00000211815,TRAV36DV7
ENSG00000259042,AE000661.50
ENSG00000211825,TRDJ1
ENSG00000256590,TRDV3
ENSG00000277734,TRAC
ENSG00000259003,AE000662.92
ENSG00000275552,CH17-302M23.1
ENSG00000255804,OR6J1
ENSG00000258458,CTD-2555K7.2
ENSG00000155465,SLC7A7
ENSG00000157227,MMP14
ENSG00000139890,REM2
ENSG00000100461,RBM23
ENSG00000237054,PRMT5-AS1
ENSG00000139880,CDH24
ENSG00000235194,PPP1R3E
ENSG00000166091,CMTM5
ENSG00000157306,ZFHX2-AS1
ENSG00000100867,DHRS2
ENSG00000259334,LINC00596
ENSG00000186648,CARMIL3
ENSG00000259321,RP11-468E2.5
ENSG00000213928,IRF9
ENSG00000276698,RP11-468E2.10
ENSG00000278784,RP11-468E2.11
ENSG00000139908,TSSK4
ENSG00000288044,RP11-934B9.8
ENSG00000286825,RP11-934B9.9
ENSG00000129467,ADCY4
ENSG00000139899,CBLN3
ENSG00000100448,CTSG
ENSG00000100450,GZMH
ENSG00000100453,GZMB
ENSG00000168952,STXBP6
ENSG00000257612,MIR4307HG
ENSG00000186960,LINC01551
ENSG00000258038,LINC02327
ENSG00000257523,LINC02326
ENSG00000092140,G2E3
ENSG00000092108,SCFD1
ENSG00000100473,COCH
ENSG00000196792,STRN3
ENSG00000257831,RP11-596D21.1
ENSG00000129493,HEATR5A
ENSG00000250365,CTD-2213F21.2
ENSG00000151413,NUBPL
ENSG00000285608,RP11-431H16.3
ENSG00000286527,RP11-431H16.4
ENSG00000259002,RP11-671J11.7
ENSG00000165410,CFL2
ENSG00000151327,FAM177A1
ENSG00000100906,NFKBIA
ENSG00000174373,RALGAPA1
ENSG00000257272,RP11-317N8.3
ENSG00000258342,RP11-116N8.1
ENSG00000283098,RP11-964E11.3
ENSG00000151338,MIPOL1
ENSG00000259070,LINC00639
ENSG00000100934,SEC23A
ENSG00000258651,SEC23A-AS1
ENSG00000182400,TRAPPC6B
ENSG00000285830,RP11-545M17.4
ENSG00000165379,LRFN5
ENSG00000258998,LINC02302
ENSG00000179476,C14orf28
ENSG00000179454,KLHL28
ENSG00000185246,PRPF39
ENSG00000187790,FANCM
ENSG00000258377,RP11-649E7.5
ENSG00000258400,RP11-831F12.2
ENSG00000282885,RP11-596C23.6
ENSG00000278002,RP11-596C23.2
ENSG00000214900,LINC01588
ENSG00000100485,SOS2
ENSG00000087299,L2HGDH
ENSG00000100490,CDKL1
ENSG00000012983,MAP4K5
ENSG00000198513,ATL1
ENSG00000269906,RP11-248J18.2
ENSG00000100503,NIN
ENSG00000285747,RP11-286O18.2
ENSG00000258479,LINC00640
ENSG00000258942,RP11-255G12.2
ENSG00000139926,FRMD6
ENSG00000277050,RP11-102G14.1
ENSG00000273888,FRMD6-AS1
ENSG00000258535,RP11-280K24.4
ENSG00000186469,GNG2
ENSG00000258928,RP11-463J10.2
ENSG00000259007,RP11-463J10.3
ENSG00000258854,RP11-463J10.4
ENSG00000087303,NID2
ENSG00000258694,LINC02319
ENSG00000168229,PTGDR
ENSG00000125384,PTGER2
ENSG00000087301,TXNDC16
ENSG00000197930,ERO1A
ENSG00000258757,RP11-841O20.2
ENSG00000285664,RP11-589M4.5
ENSG00000073712,FERMT2
ENSG00000100523,DDHD1
ENSG00000225680,AL163953.2
ENSG00000235269,LINC02331
ENSG00000125378,BMP4
ENSG00000020577,SAMD4A
ENSG00000131981,LGALS3
ENSG00000258413,RP11-665C16.6
ENSG00000126775,ATG14
ENSG00000182521,TBPL2
ENSG00000126777,KTN1
ENSG00000258791,LINC00520
ENSG00000139946,PELI2
ENSG00000259719,LINC02284
ENSG00000258803,RP11-624J12.1
ENSG00000165588,OTX2
ENSG00000070367,EXOC5
ENSG00000286355,RP11-932A10.3
ENSG00000139977,NAA30
ENSG00000259039,RP11-409I10.2
ENSG00000258682,CTD-2002H8.2
ENSG00000257621,PSMA3-AS1
ENSG00000100578,KIAA0586
ENSG00000165617,DACT1
ENSG00000100592,DAAM1
ENSG00000181619,GPR135
ENSG00000126790,L3HYPDH
ENSG00000139970,RTN1
ENSG00000126773,PCNX4
ENSG00000258556,LINC02322
ENSG00000184302,SIX6
ENSG00000100625,SIX4
ENSG00000247287,RP11-902B17.1
ENSG00000250548,LINC01303
ENSG00000258777,HIF1A-AS1
ENSG00000100644,HIF1A
ENSG00000139973,SYT16
ENSG00000258903,RP11-355I22.2
ENSG00000126785,RHOJ
ENSG00000154001,PPP2R5E
ENSG00000274015,CTD-2302E22.6
ENSG00000126821,SGPP1
ENSG00000054654,SYNE2
ENSG00000140009,ESR2
ENSG00000258824,CTD-2555O16.2
ENSG00000272909,CTD-2555O16.4
ENSG00000089775,ZBTB25
ENSG00000179841,AKAP5
ENSG00000259116,RP11-973N13.4
ENSG00000126803,HSPA2
ENSG00000165807,PPP1R36
ENSG00000126822,PLEKHG3
ENSG00000070182,SPTB
ENSG00000257365,FNTB
ENSG00000259118,RP11-840I19.3
ENSG00000255002,LINC02324
ENSG00000258760,CTD-2509G16.5
ENSG00000286319,RP11-125H8.3
ENSG00000286861,RP11-1012A1.11
ENSG00000072121,ZFYVE26
ENSG00000258837,CTD-2566J3.1
ENSG00000287167,CTD-2325P2.6
ENSG00000287913,RP11-723P16.4
ENSG00000185650,ZFP36L1
ENSG00000276063,RP11-817G13.3
ENSG00000258957,RP11-363J20.1
ENSG00000175985,PLEKHD1
ENSG00000100647,SUSD6
ENSG00000273797,RP11-1046B16.3
ENSG00000258422,RP11-486O13.2
ENSG00000213463,SYNJ2BP
ENSG00000259153,RP6-65G23.3
ENSG00000100731,PCNX1
ENSG00000287643,RP1-292L20.4
ENSG00000269927,RP6-91H8.3
ENSG00000286423,RP6-91H8.6
ENSG00000269945,RP6-91H8.5
ENSG00000285612,RP5-1140G11.1
ENSG00000266869,RP6-114E22.1
ENSG00000258871,RP3-514A23.2
ENSG00000205683,DPF3
ENSG00000285936,RP11-182E21.1
ENSG00000165861,ZFYVE1
ENSG00000080815,PSEN1
ENSG00000100767,PAPLN
ENSG00000187105,HEATR4
ENSG00000258443,RP3-414A15.11
ENSG00000184227,ACOT1
ENSG00000119661,DNAL1
ENSG00000156030,MIDEAS
ENSG00000259065,RP5-1021I20.1
ENSG00000140043,PTGR2
ENSG00000273711,RP5-1021I20.8
ENSG00000258891,RP5-1021I20.5
ENSG00000270140,RP5-1021I20.6
ENSG00000187097,ENTPD5
ENSG00000119636,BBOF1
ENSG00000119711,ALDH6A1
ENSG00000205659,LIN52
ENSG00000258559,AC005519.4
ENSG00000119681,LTBP2
ENSG00000258976,CTD-2207P18.2
ENSG00000119682,AREL1
ENSG00000119630,PGF
ENSG00000258646,RP11-950C14.3
ENSG00000119684,MLH3
ENSG00000119703,ZC2HC1C
ENSG00000259138,RP11-950C14.7
ENSG00000273565,CTD-3075F15.1
ENSG00000258740,RP11-293M10.1
ENSG00000170345,FOS
ENSG00000259687,LINC01220
ENSG00000119685,TTLL5
ENSG00000089916,GPATCH2L
ENSG00000258454,RP11-361H10.3
ENSG00000071246,VASH1
ENSG00000119669,IRF2BPL
ENSG00000273729,RP11-7F17.8
ENSG00000246548,LINC02288
ENSG00000258473,RP11-7F17.4
ENSG00000258819,LINC02289
ENSG00000287004,RP11-7F17.11
ENSG00000198894,CIPC
ENSG00000165548,TMEM63C
ENSG00000165555,NOXRED1
ENSG00000100593,ISM2
ENSG00000197734,C14orf178
ENSG00000165409,TSHR
ENSG00000284959,RP11-114N19.3
ENSG00000273783,CTD-2506P8.6
ENSG00000258733,LINC02328
ENSG00000258912,LINC02316
ENSG00000258770,LINC02330
ENSG00000054983,GALC
ENSG00000140030,GPR65
ENSG00000258867,LINC01146
ENSG00000258538,RP11-753D20.3
ENSG00000258789,RP11-507K2.3
ENSG00000278576,RP11-507K2.6
ENSG00000274492,RP11-976B16.1
ENSG00000277801,RP11-681H18.2
ENSG00000258752,RP11-356K23.1
ENSG00000258699,RP11-356K23.2
ENSG00000258920,FOXN3-AS1
ENSG00000259073,FOXN3-AS2
ENSG00000119720,NRDE2
ENSG00000287437,RP11-439L12.4
ENSG00000233208,LINC00642
ENSG00000100784,RPS6KA5
ENSG00000258875,CTD-2547L24.3
ENSG00000260810,CTD-2547L24.4
ENSG00000286607,CTD-2547L24.5
ENSG00000258798,RP11-895M11.3
ENSG00000100796,PPP4R3A
ENSG00000260711,RP11-747H7.3
ENSG00000165929,TC2N
ENSG00000066427,ATXN3
ENSG00000183648,NDUFB1
ENSG00000140090,SLC24A4
ENSG00000100599,RIN3
ENSG00000100600,LGMN
ENSG00000100604,CHGA
ENSG00000258730,ITPK1-AS1
ENSG00000011114,BTBD7
ENSG00000133958,UNC79
ENSG00000278396,RP11-120E11.2
ENSG00000258584,FAM181A-AS1
ENSG00000089723,OTUB2
ENSG00000165949,IFI27
ENSG00000186910,SERPINA11
ENSG00000100697,DICER1
ENSG00000247092,SNHG10
ENSG00000258390,LINC02318
ENSG00000187621,TCL6
ENSG00000100721,TCL1A
ENSG00000258729,RP11-404P21.6
ENSG00000066739,ATG2B
ENSG00000197176,LINC02291
ENSG00000258869,LINC02312
ENSG00000259097,RP11-61O1.1
ENSG00000259119,RP11-1127D7.1
ENSG00000127152,BCL11B
ENSG00000205476,CCDC85C
ENSG00000258749,RP11-688G15.3
ENSG00000247970,RP11-543C4.1
ENSG00000182218,HHIPL1
ENSG00000066629,EML1
ENSG00000258560,CTD-2376I20.1
ENSG00000168350,DEGS2
ENSG00000183092,BEGAIN
ENSG00000259031,CTD-2062F14.3
ENSG00000214548,MEG3
ENSG00000225746,MEG8
ENSG00000230805,AL132709.1
ENSG00000288302,RP11-909M7.5
ENSG00000258512,LINC00239
ENSG00000078304,PPP2R5C
ENSG00000256705,CTD-2017C7.1
ENSG00000272444,RP11-1017G21.6
ENSG00000197102,DYNC1H1
ENSG00000080824,HSP90AA1
ENSG00000156381,ANKRD9
ENSG00000259230,LINC02323
ENSG00000089902,RCOR1
ENSG00000185215,TNFAIP2
ENSG00000278071,RP11-736N17.10
ENSG00000075413,MARK3
ENSG00000260285,RP11-600F24.7
ENSG00000269910,RP11-73M18.10
ENSG00000269940,RP11-73M18.7
ENSG00000088808,PPP1R13B
ENSG00000258735,LINC00637
ENSG00000287346,CTD-2134A5.3
ENSG00000185100,ADSS1
ENSG00000258593,CTD-3051D23.4
ENSG00000099814,CEP170B
ENSG00000184887,BTBD6
ENSG00000226174,TEX22
ENSG00000251602,RP11-521B24.3
ENSG00000257270,RP11-521B24.5
ENSG00000213145,CRIP1
ENSG00000211891,IGHE
ENSG00000211892,IGHG4
ENSG00000211893,IGHG2
ENSG00000211895,IGHA1
ENSG00000211896,IGHG1
ENSG00000211897,IGHG3
ENSG00000211898,IGHD
ENSG00000211899,IGHM
ENSG00000211934,IGHV1-2
ENSG00000211935,IGHV1-3
ENSG00000282122,IGHV7-4-1
ENSG00000211942,IGHV3-13
ENSG00000211944,IGHV3-16
ENSG00000211947,IGHV3-21
ENSG00000253957,IGHV3-22
ENSG00000211949,IGHV3-23
ENSG00000211950,IGHV1-24
ENSG00000211951,IGHV2-26
ENSG00000253989,IGHVIII-38-1
ENSG00000270816,LINC00221
ENSG00000253895,IGHVII-44-2
ENSG00000211962,IGHV1-46
ENSG00000280411,IGHV1-69D
ENSG00000224650,IGHV3-74
ENSG00000253310,IGHVIII-76-1
ENSG00000211979,IGHV7-81
ENSG00000258654,RP11-509A17.3
ENSG00000259383,RP11-403B2.6
ENSG00000258710,LINC01193
ENSG00000280881,RP11-275E15.2
ENSG00000281550,RP11-294C11.5
ENSG00000277865,GOLGA6L22
ENSG00000274253,RP11-566K19.6
ENSG00000174450,GOLGA6L2
ENSG00000259905,PWRN1
ENSG00000260551,PWRN2
ENSG00000224078,SNHG14
ENSG00000287482,RP11-701H24.12
ENSG00000114062,UBE3A
ENSG00000261529,RP13-487P22.1
ENSG00000235731,LINC02250
ENSG00000206190,ATP10A
ENSG00000206187,LINC02346
ENSG00000278840,RP11-345N11.1
ENSG00000182256,GABRG3
ENSG00000104044,OCA2
ENSG00000128731,HERC2
ENSG00000261649,GOLGA6L7
ENSG00000256802,RP11-680F8.1
ENSG00000104067,TJP1
ENSG00000179938,GOLGA8J
ENSG00000259906,RP11-932O9.4
ENSG00000186399,GOLGA8R
ENSG00000270055,CTD-3092A11.2
ENSG00000270016,RP11-932O9.8
ENSG00000247728,RP11-932O9.7
ENSG00000259448,LINC02352
ENSG00000259772,RP11-16E12.2
ENSG00000169926,KLF13
ENSG00000169918,OTUD7A
ENSG00000175344,CHRNA7
ENSG00000206127,GOLGA8O
ENSG00000261064,LINC02256
ENSG00000276724,RP11-1000B6.7
ENSG00000232653,GOLGA8N
ENSG00000244952,RP11-1000B6.5
ENSG00000285948,RP11-1000B6.9
ENSG00000166923,GREM1
ENSG00000248905,FMN1
ENSG00000198838,RYR3
ENSG00000276702,RP11-3D4.4
ENSG00000259408,RP11-3D4.3
ENSG00000184984,CHRM5
ENSG00000182405,PGBD4
ENSG00000140199,SLC12A6
ENSG00000259468,RP11-1084A12.2
ENSG00000021776,AQR
ENSG00000198146,ZNF770
ENSG00000259181,RP11-463I20.3
ENSG00000259587,RP11-463I20.2
ENSG00000255192,NANOGP8
ENSG00000259460,RP11-128A17.1
ENSG00000236914,LINC01852
ENSG00000259380,RP11-346D14.1
ENSG00000166068,SPRED1
ENSG00000171262,FAM98B
ENSG00000172575,RASGRP1
ENSG00000286786,RP11-102L12.3
ENSG00000259598,RP11-275I4.1
ENSG00000175779,LINC02694
ENSG00000259345,RP11-624L4.1
ENSG00000137801,THBS1
ENSG00000166073,GPR176
ENSG00000246863,GPR176-DT
ENSG00000275636,RP11-521C20.5
ENSG00000188549,CCDC9B
ENSG00000140323,DISP2
ENSG00000140320,BAHD1
ENSG00000259364,RP11-64K12.9
ENSG00000259536,RP11-111A22.1
ENSG00000137880,GCHFR
ENSG00000261183,SPINT1-AS1
ENSG00000128917,DLL4
ENSG00000259617,RP11-540O11.6
ENSG00000187446,CHP1
ENSG00000137804,NUSAP1
ENSG00000103932,RPAP1
ENSG00000260926,RP11-380D11.2
ENSG00000174197,MGA
ENSG00000260814,RP11-107F6.3
ENSG00000137877,SPTBN5
ENSG00000174171,RP11-23P13.6
ENSG00000278493,CTD-2382E5.6
ENSG00000259883,EHD4-AS1
ENSG00000246740,PLA2G4E-AS1
ENSG00000168907,PLA2G4F
ENSG00000166887,VPS39
ENSG00000214013,GANC
ENSG00000261684,RP11-265N6.1
ENSG00000180979,LRRC57
ENSG00000261822,RP11-265N6.2
ENSG00000159433,STARD9
ENSG00000140326,CDAN1
ENSG00000278769,CTD-2036P10.5
ENSG00000128881,TTBK2
ENSG00000285080,RP11-473C18.6
ENSG00000260406,RP11-402F9.3
ENSG00000168803,ADAL
ENSG00000137822,TUBGCP4
ENSG00000067369,TP53BP1
ENSG00000168781,PPIP5K1
ENSG00000166762,CATSPER2
ENSG00000275601,AC011330.13
ENSG00000128886,ELL3
ENSG00000184716,SERINC4
ENSG00000242028,HYPK
ENSG00000171877,FRMD5
ENSG00000166734,GOLM2
ENSG00000259499,RP11-616K22.2
ENSG00000259595,RP11-516C1.1
ENSG00000137770,CTDSPL2
ENSG00000179523,EIF3J-DT
ENSG00000104131,EIF3J
ENSG00000104133,SPG11
ENSG00000259659,RP11-151N17.1
ENSG00000229474,PATL2
ENSG00000166710,B2M
ENSG00000137857,DUOX1
ENSG00000259539,CTD-2651B20.1
ENSG00000260035,CTD-2651B20.6
ENSG00000259520,CTD-2651B20.3
ENSG00000137860,SLC28A2
ENSG00000285597,CTD-2651B20.9
ENSG00000275672,GATM-AS1
ENSG00000166920,C15orf48
ENSG00000259342,RP11-519G16.5
ENSG00000104154,SLC30A4
ENSG00000104164,BLOC1S6
ENSG00000104177,MYEF2
ENSG00000074803,SLC12A1
ENSG00000259488,RP11-154J22.1
ENSG00000128951,DUT
ENSG00000286947,CTD-3247H4.3
ENSG00000273925,RP11-227D13.5
ENSG00000103995,CEP152
ENSG00000259700,RP11-485O10.3
ENSG00000185634,SHC4
ENSG00000259656,RP11-325E5.1
ENSG00000275580,RP11-295H24.4
ENSG00000276593,RP11-295H24.5
ENSG00000140285,FGF7
ENSG00000104043,ATP8B4
ENSG00000259188,CTD-2647E9.3
ENSG00000140287,HDC
ENSG00000285410,GABPB1-IT1
ENSG00000244879,GABPB1-AS1
ENSG00000259715,CTD-3110H11.1
ENSG00000138592,USP8
ENSG00000170236,USP50
ENSG00000092439,TRPM7
ENSG00000138600,SPPL2A
ENSG00000259773,RP11-507J18.2
ENSG00000273674,CTD-2378E12.1
ENSG00000259240,MIR4713HG
ENSG00000259306,RP11-108K3.2
ENSG00000186417,GLDN
ENSG00000274954,RP11-56B16.6
ENSG00000259185,RP11-56B16.4
ENSG00000259438,MAPK6-DT
ENSG00000259398,RP11-430B1.1
ENSG00000137875,BCL2L10
ENSG00000259709,CTD-2184D3.7
ENSG00000128833,MYO5C
ENSG00000197535,MYO5A
ENSG00000047346,FAM214A
ENSG00000259935,RP11-519C12.1
ENSG00000276533,RP11-139H15.5
ENSG00000069943,PIGB
ENSG00000274765,RP11-139H15.7
ENSG00000261652,C15orf65
ENSG00000171016,PYGO1
ENSG00000166450,PRTG
ENSG00000069869,NEDD4
ENSG00000181827,RFX7
ENSG00000261823,RP11-48G14.1
ENSG00000277245,RP11-48G14.3
ENSG00000260392,RP11-1129I3.1
ENSG00000274667,RP11-31H5.3
ENSG00000247982,LINC00926
ENSG00000261219,RP11-344A16.2
ENSG00000128918,ALDH1A2
ENSG00000166035,LIPC
ENSG00000259476,RP11-50C13.2
ENSG00000137845,ADAM10
ENSG00000286897,RP11-30K9.8
ENSG00000245975,RP11-30K9.6
ENSG00000128923,MINDY2
ENSG00000259402,RP11-30K9.4
ENSG00000137776,SLTM
ENSG00000225798,AC025918.2
ENSG00000259732,RP11-59H7.3
ENSG00000259771,RP11-429D19.1
ENSG00000259735,RP11-356M20.3
ENSG00000140297,GCNT3
ENSG00000259238,RP11-361D15.2
ENSG00000128915,ICE2
ENSG00000245534,RORA-AS1
ENSG00000069667,RORA
ENSG00000286457,RP11-219B17.4
ENSG00000129003,VPS13C
ENSG00000285863,RP11-16B9.3
ENSG00000259697,RP11-299H22.1
ENSG00000171914,TLN2
ENSG00000140416,TPM1
ENSG00000259498,TPM1-AS
ENSG00000185088,RPS27L
ENSG00000166128,RAB8B
ENSG00000074410,CA12
ENSG00000259268,AC007950.1
ENSG00000259248,USP3-AS1
ENSG00000197361,FBXL22
ENSG00000103657,HERC1
ENSG00000157734,SNX22
ENSG00000166803,PCLAF
ENSG00000180357,ZNF609
ENSG00000265967,AC100830.4
ENSG00000264937,AC100830.5
ENSG00000259635,AC100830.3
ENSG00000166831,RBPMS2
ENSG00000140451,PIF1
ENSG00000166839,ANKDD1A
ENSG00000275332,CTD-2017F17.1
ENSG00000186198,SLC51B
ENSG00000246922,UBAP1L
ENSG00000138615,CILP
ENSG00000174498,IGDCC3
ENSG00000275638,RP11-16E23.5
ENSG00000174485,DENND4A
ENSG00000157890,MEGF11
ENSG00000260773,RP11-352G18.2
ENSG00000188501,LCTL
ENSG00000259347,RP11-798K3.2
ENSG00000259673,IQCH-AS1
ENSG00000188779,SKOR1
ENSG00000245719,RP11-34F13.2
ENSG00000260657,RP11-315D16.4
ENSG00000137809,ITGA11
ENSG00000258484,SPESP1
ENSG00000288068,RP11-809H16.6
ENSG00000212766,EWSAT1
ENSG00000259504,RP11-352D13.5
ENSG00000259426,RP11-253M7.1
ENSG00000137818,RPLP1
ENSG00000166173,LARP6
ENSG00000137821,LRRC49
ENSG00000187720,THSD4
ENSG00000260037,CTD-2524L6.3
ENSG00000066933,MYO9A
ENSG00000166192,SENP8
ENSG00000260173,RP11-2I17.4
ENSG00000261460,RP11-106M3.3
ENSG00000260339,HEXA-AS1
ENSG00000261187,RP11-1007O24.2
ENSG00000166233,ARIH1
ENSG00000175202,HIGD2B
ENSG00000260898,ADPGK-AS1
ENSG00000067141,NEO1
ENSG00000183324,REC114
ENSG00000156642,NPTN
ENSG00000103855,CD276
ENSG00000205363,INSYN1
ENSG00000159289,GOLGA6A
ENSG00000274937,CTD-2311M21.4
ENSG00000247240,UBL7-AS1
ENSG00000179361,ARID3B
ENSG00000260919,CTD-3154N5.1
ENSG00000140465,CYP1A1
ENSG00000140505,CYP1A2
ENSG00000275645,RP11-817O13.9
ENSG00000140398,NEIL1
ENSG00000169375,SIN3A
ENSG00000260235,CTD-2026K11.3
ENSG00000260206,CTD-2026K11.2
ENSG00000203392,CTD-2026K11.6
